paraquestion,SQL,Header
What is the time for the bike (40 km) when the swim (1.5 km) is 19:56?,select Bike (40km) where Swim (1.5km) eq 19:56 ,"['Athlete', 'Event', 'Swim (1.5km)', 'Trans 1', 'Bike (40km)', 'Trans 2', 'Run (10km)', 'Total Time', 'Rank']"
What is the trans 2 with a swim (1.5km) of 18:55 and a run (10km) of 32:37?,select Trans 2 where Swim (1.5km) eq 18:55 and Run (10km) eq 32:37 ,"['Athlete', 'Event', 'Swim (1.5km)', 'Trans 1', 'Bike (40km)', 'Trans 2', 'Run (10km)', 'Total Time', 'Rank']"
What is trans 2 with a swim (1.5km) of 18:55 and a run (10km) of 32:37?,select Trans 2 where Swim (1.5km) eq 18:55 and Run (10km) eq 32:37 ,"['Athlete', 'Event', 'Swim (1.5km)', 'Trans 1', 'Bike (40km)', 'Trans 2', 'Run (10km)', 'Total Time', 'Rank']"
Daniela Ryf who competes in the women's had even what swim (1.5km)?,select Swim (1.5km) where Event eq women's and Athlete eq daniela ryf ,"['Athlete', 'Event', 'Swim (1.5km)', 'Trans 1', 'Bike (40km)', 'Trans 2', 'Run (10km)', 'Total Time', 'Rank']"
Daniela Ryf who competes in the women's had even what swim (1.5 km)?,select Swim (1.5km) where Event eq women's and Athlete eq daniela ryf ,"['Athlete', 'Event', 'Swim (1.5km)', 'Trans 1', 'Bike (40km)', 'Trans 2', 'Run (10km)', 'Total Time', 'Rank']"
What is the total time for the triathlon with a bike (40km) of 58:20?,select Total Time where Bike (40km) eq 58:20 ,"['Athlete', 'Event', 'Swim (1.5km)', 'Trans 1', 'Bike (40km)', 'Trans 2', 'Run (10km)', 'Total Time', 'Rank']"
What is the total time for the triathlon with a bike (40 km) of 58:20?,select Total Time where Bike (40km) eq 58:20 ,"['Athlete', 'Event', 'Swim (1.5km)', 'Trans 1', 'Bike (40km)', 'Trans 2', 'Run (10km)', 'Total Time', 'Rank']"
How long did trans 1 take when 2:00:40.20 is the total time?,select Trans 1 where Total Time eq 2:00:40.20 ,"['Athlete', 'Event', 'Swim (1.5km)', 'Trans 1', 'Bike (40km)', 'Trans 2', 'Run (10km)', 'Total Time', 'Rank']"
Can you tell me the record that has the minnesota team?,select Record where Team eq minnesota ,"['Game', 'Date', 'Team', 'Score', 'High points', 'High rebounds', 'High assists', 'Location Attendance', 'Record']"
Can you tell me the record that has the Minnesota team?,select Record where Team eq minnesota ,"['Game', 'Date', 'Team', 'Score', 'High points', 'High rebounds', 'High assists', 'Location Attendance', 'Record']"
Can you tell me the record that has the team of minnesota?,select Record where Team eq minnesota ,"['Game', 'Date', 'Team', 'Score', 'High points', 'High rebounds', 'High assists', 'Location Attendance', 'Record']"
Can you tell me the score that has the team of Memphis?,select Score where Team eq memphis ,"['Game', 'Date', 'Team', 'Score', 'High points', 'High rebounds', 'High assists', 'Location Attendance', 'Record']"
Can you tell me the score that the team of Memphis has?,select Score where Team eq memphis ,"['Game', 'Date', 'Team', 'Score', 'High points', 'High rebounds', 'High assists', 'Location Attendance', 'Record']"
What was the score of the game with a date of Aldershot and Aldershot as the away team?,select Score where Away team eq aldershot and Date eq aldershot ,"['Tie no', 'Home team', 'Score', 'Away team', 'Date']"
What was the score of the game with a date of Aldershot and Aldershot as away team?,select Score where Away team eq aldershot and Date eq aldershot ,"['Tie no', 'Home team', 'Score', 'Away team', 'Date']"
Was the score for the game when West Ham United was the away team?,select Score where Away team eq west ham united ,"['Tie no', 'Home team', 'Score', 'Away team', 'Date']"
What home team has a tie number of 15 with Sheffield United as the away team and the date?,select Home team where Tie no eq 15 and Away team eq sheffield united and Date eq sheffield united ,"['Tie no', 'Home team', 'Score', 'Away team', 'Date']"
"With Sheffield United as the away team and the date, which home team has a tie number of 15?",select Home team where Tie no eq 15 and Away team eq sheffield united and Date eq sheffield united ,"['Tie no', 'Home team', 'Score', 'Away team', 'Date']"
"With Sheffield United as the away team and the date, what home team has a tie number of 15?",select Home team where Tie no eq 15 and Away team eq sheffield united and Date eq sheffield united ,"['Tie no', 'Home team', 'Score', 'Away team', 'Date']"
Who was the home team when Sheffield United was the away team and the date was Sheffield United also?,select Home team where Away team eq sheffield united and Date eq sheffield united ,"['Tie no', 'Home team', 'Score', 'Away team', 'Date']"
What tie has no Watford as the date?,select Tie no where Date eq watford ,"['Tie no', 'Home team', 'Score', 'Away team', 'Date']"
What tie has Watford as the date?,select Tie no where Date eq watford ,"['Tie no', 'Home team', 'Score', 'Away team', 'Date']"
Which country has a place of t9 and a score of 71-71-72=214 and a player of ernie els?,select Country where Place eq t9 and Score eq 71-71-72=214 and Player eq ernie els ,"['Place', 'Player', 'Country', 'Score', 'To par']"
"Which country has a place of t9 and a score of 71-71-72=214, and a player of ernie els?",select Country where Place eq t9 and Score eq 71-71-72=214 and Player eq ernie els ,"['Place', 'Player', 'Country', 'Score', 'To par']"
Which country has a To par of 13?,select Country where To par eq –13 ,"['Place', 'Player', 'Country', 'Score', 'To par']"
Which country has a to par of 13?,select Country where To par eq –13 ,"['Place', 'Player', 'Country', 'Score', 'To par']"
Which player has a score of 72-69-73=214?,select Player where Score eq 72-69-73=214 ,"['Place', 'Player', 'Country', 'Score', 'To par']"
Which player has a score of 72-69-73 = 214?,select Player where Score eq 72-69-73=214 ,"['Place', 'Player', 'Country', 'Score', 'To par']"
Which score has a to par of – 4 and a player of duffy waldorf?,select Score where To par eq –4 and Player eq duffy waldorf ,"['Place', 'Player', 'Country', 'Score', 'To par']"
Which score has a to par of –4 and a player of duffy waldorf?,select Score where To par eq –4 and Player eq duffy waldorf ,"['Place', 'Player', 'Country', 'Score', 'To par']"
Which country has a score of 79-68-74=212?,select Country where Score eq 79-68-74=212 ,"['Place', 'Player', 'Country', 'Score', 'To par']"
Which country has a score of 79-68-74 = 212?,select Country where Score eq 79-68-74=212 ,"['Place', 'Player', 'Country', 'Score', 'To par']"
Which has a country of the United States and a player of duffy waldorf?,select To par where Country eq united states and Player eq duffy waldorf ,"['Place', 'Player', 'Country', 'Score', 'To par']"
Which to par has a country of the United States and a player of duffy waldorf?,select To par where Country eq united states and Player eq duffy waldorf ,"['Place', 'Player', 'Country', 'Score', 'To par']"
Which has a country of the United States and a player of Duffy Waldorf?,select To par where Country eq united states and Player eq duffy waldorf ,"['Place', 'Player', 'Country', 'Score', 'To par']"
"What is the opponent in final when the surface is hard, when the location is Wellington, New Zealand and when the date is February 6, 2000?","select Opponent in final where Surface eq hard and Location eq wellington, new zealand and Date eq 6 february 2000 ","['Outcome', 'Date', 'Location', 'Surface', 'Opponent in final', 'Score']"
"What is the opponent in final, when the surface is hard, when the location is Wellington, New Zealand and when the date is 6 February 2000?","select Opponent in final where Surface eq hard and Location eq wellington, new zealand and Date eq 6 february 2000 ","['Outcome', 'Date', 'Location', 'Surface', 'Opponent in final', 'Score']"
"What is the opponent in final when the surface is hard, when the location is Wellington, New Zealand and when the date is 6 February 2000?","select Opponent in final where Surface eq hard and Location eq wellington, new zealand and Date eq 6 february 2000 ","['Outcome', 'Date', 'Location', 'Surface', 'Opponent in final', 'Score']"
"What is the surface when the date is May 2, 1999?",select Surface where Date eq 2 may 1999 ,"['Outcome', 'Date', 'Location', 'Surface', 'Opponent in final', 'Score']"
What is the surface when the date is 2 May 1999?,select Surface where Date eq 2 may 1999 ,"['Outcome', 'Date', 'Location', 'Surface', 'Opponent in final', 'Score']"
What is the 2nd leg when Rubin Kazan is team #1?,select 2nd leg where Team #1 eq rubin kazan ,"['Round', 'Team #1', 'Agg.', 'Team #2', '1st leg', '2nd leg']"
What is the 2nd leg when Rubin Kazan is the team #1?,select 2nd leg where Team #1 eq rubin kazan ,"['Round', 'Team #1', 'Agg.', 'Team #2', '1st leg', '2nd leg']"
What is the agg when team #2 is UEFA Intertoto Cup 2006?,select Agg. where Team #2 eq 2006 uefa intertoto cup ,"['Round', 'Team #1', 'Agg.', 'Team #2', '1st leg', '2nd leg']"
What is the agg when team #2 is the 2006 UEFA Intertoto Cup?,select Agg. where Team #2 eq 2006 uefa intertoto cup ,"['Round', 'Team #1', 'Agg.', 'Team #2', '1st leg', '2nd leg']"
What is the highest market value of the company in billions with profits of 20.96 billions and 166.99 billions in assets?,select MAX(Market Value (billion $)) where Profits (billion $) eq 20.96 and Assets (billion $) lt 166.99 ,"['Rank', 'Company', 'Headquarters', 'Industry', 'Sales (billion $)', 'Profits (billion $)', 'Assets (billion $)', 'Market Value (billion $)']"
What is the total market value of the company in billions with 20.96 billion in profits and less than 166.99 billions in assets?,select COUNT(Market Value (billion $)) where Profits (billion $) eq 20.96 and Assets (billion $) gt 166.99 ,"['Rank', 'Company', 'Headquarters', 'Industry', 'Sales (billion $)', 'Profits (billion $)', 'Assets (billion $)', 'Market Value (billion $)']"
What is the total market value in billions of the company with 20.96 billion in profits and less than 166.99 billion in assets?,select COUNT(Market Value (billion $)) where Profits (billion $) eq 20.96 and Assets (billion $) gt 166.99 ,"['Rank', 'Company', 'Headquarters', 'Industry', 'Sales (billion $)', 'Profits (billion $)', 'Assets (billion $)', 'Market Value (billion $)']"
What is the average assets in billions of the Bank of America company which has less than 49.01 billions in sales?,select AVG(Assets (billion $)) where Company eq bank of america and Sales (billion $) gt 49.01 ,"['Rank', 'Company', 'Headquarters', 'Industry', 'Sales (billion $)', 'Profits (billion $)', 'Assets (billion $)', 'Market Value (billion $)']"
What is the average assets in billions of the Bank of America company that has less than 49.01 billions in sales?,select AVG(Assets (billion $)) where Company eq bank of america and Sales (billion $) gt 49.01 ,"['Rank', 'Company', 'Headquarters', 'Industry', 'Sales (billion $)', 'Profits (billion $)', 'Assets (billion $)', 'Market Value (billion $)']"
What are the highest profits in billions of the company headquartered in the USA with a market value of 194.87 billions and less than 76.66 billions in sales?,select MAX(Profits (billion $)) where Headquarters eq usa and Market Value (billion $) eq 194.87 and Sales (billion $) gt 76.66 ,"['Rank', 'Company', 'Headquarters', 'Industry', 'Sales (billion $)', 'Profits (billion $)', 'Assets (billion $)', 'Market Value (billion $)']"
Which total has a nation of japan and a silver larger than 2?,select MIN(Total) where Nation eq japan and Silver lt 2 ,"['Rank', 'Nation', 'Gold', 'Silver', 'Bronze', 'Total']"
Which total has a nation of Japan and a silver larger than 2?,select MIN(Total) where Nation eq japan and Silver lt 2 ,"['Rank', 'Nation', 'Gold', 'Silver', 'Bronze', 'Total']"
Which nation has a gold larger than 0 and a total larger than 4 and a rank of 6?,select Nation where Gold lt 0 and Total lt 4 and Rank eq 6 ,"['Rank', 'Nation', 'Gold', 'Silver', 'Bronze', 'Total']"
Which nation has a Gold larger than 0 and a Total larger than 4 and a Rank of 6?,select Nation where Gold lt 0 and Total lt 4 and Rank eq 6 ,"['Rank', 'Nation', 'Gold', 'Silver', 'Bronze', 'Total']"
Which nation has a gold larger than 0 and a total larger than 4 and a Rank of 6?,select Nation where Gold lt 0 and Total lt 4 and Rank eq 6 ,"['Rank', 'Nation', 'Gold', 'Silver', 'Bronze', 'Total']"
Which Silver has a Rank of 1 and a Total smaller than 11?,select SUM(Silver) where Rank eq 1 and Total gt 11 ,"['Rank', 'Nation', 'Gold', 'Silver', 'Bronze', 'Total']"
Which silver has a Rank of 1 and a Total smaller than 11?,select SUM(Silver) where Rank eq 1 and Total gt 11 ,"['Rank', 'Nation', 'Gold', 'Silver', 'Bronze', 'Total']"
Which Silver has a Rank of 1 and a Total of less than 11?,select SUM(Silver) where Rank eq 1 and Total gt 11 ,"['Rank', 'Nation', 'Gold', 'Silver', 'Bronze', 'Total']"
Which total has a nation of the United States and a bronze larger than 3?,select MAX(Total) where Nation eq united states and Bronze lt 3 ,"['Rank', 'Nation', 'Gold', 'Silver', 'Bronze', 'Total']"
Which total has a nation of the United States and a bronze greater than 3?,select MAX(Total) where Nation eq united states and Bronze lt 3 ,"['Rank', 'Nation', 'Gold', 'Silver', 'Bronze', 'Total']"
Where played jamie cox & daniel marsh against queensland?,select Venue where Opponent eq queensland and Batsmen eq jamie cox & daniel marsh ,"['Wicket', 'Runs', 'Batsmen', 'Opponent', 'Venue', 'Season']"
Where were jamie cox and scott kremerskothen paired?,select Venue where Batsmen eq jamie cox & scott kremerskothen ,"['Wicket', 'Runs', 'Batsmen', 'Opponent', 'Venue', 'Season']"
Where were jamie cox paired with scott kremerskothen?,select Venue where Batsmen eq jamie cox & scott kremerskothen ,"['Wicket', 'Runs', 'Batsmen', 'Opponent', 'Venue', 'Season']"
Who were the Batsmen paired for wicket 7?,select Batsmen where Wicket eq 7 ,"['Wicket', 'Runs', 'Batsmen', 'Opponent', 'Venue', 'Season']"
How many runs did they get against New South Wales in 2002/03?,select Runs where Opponent eq new south wales and Season eq 2002/03 ,"['Wicket', 'Runs', 'Batsmen', 'Opponent', 'Venue', 'Season']"
How many runs did they get against new south Wales in 2002/03?,select Runs where Opponent eq new south wales and Season eq 2002/03 ,"['Wicket', 'Runs', 'Batsmen', 'Opponent', 'Venue', 'Season']"
What season did they play Queensland at wicket 4?,select Season where Opponent eq queensland and Wicket eq 4 ,"['Wicket', 'Runs', 'Batsmen', 'Opponent', 'Venue', 'Season']"
What was the peak position on 11 July 2001?,"select Peak position where Date eq july 11, 2001 ","['Date', 'Title', 'Peak position', 'Weeks', 'Sales']"
"What was the peak position on July 11th, 2001?","select Peak position where Date eq july 11, 2001 ","['Date', 'Title', 'Peak position', 'Weeks', 'Sales']"
"What was the peak position on July 11, 2001?","select Peak position where Date eq july 11, 2001 ","['Date', 'Title', 'Peak position', 'Weeks', 'Sales']"
"How many weeks had the single been in its position on December 12, 2001?","select Weeks where Date eq december 12, 2001 ","['Date', 'Title', 'Peak position', 'Weeks', 'Sales']"
